distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,n_ignition_on,n_ignition_off,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,light_mode,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,zero_speed_time,n_zero_speed,n_high_beam,n_low_beam,n_wipers,n_signal_right,n_signal_left,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3
1.8413262001372364,1.3919602799625974,-1.2016266878828097,-5.199337582605575,-1.2016266878828097,-5.199337582605575,1.674628161170756,0.4686158270023288,1.6849304697289207,-5.199337582605575,0.8635013517779373,0.4458055604006765,1.1395431755455931,-5.199337582605575,,,-5.199337582605575,5.19933758270342,0.4916725879113516,-5.199337582605575,1.391960279962596,-5.199337582605575,1.04703818482935,0.79566029928393,0.79566029928393,1.04703818482935,1.448272041507751,0.9141163014144756,0.7404674686415704,0.5385984831585305,1.2909491476822748,1.8413262001371757,0.6874435234498774,1.7393841569195574,-5.199337582605575,-5.199337582605575,0.5149937648895112,0.5149937648895112,1.2909491476822768,2.1346833339130624,-5.199337582605575,2.1346833339130624,0.7677714973334236,1.2016266878828101,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,2.1346833339130593,0.9784155257200131,1.5095920899053832,2.1346833339130624,2.1346833339130624,1.5095920899053836,1.5095920899053836,5.19933758270342,-5.199337582605575,0.5867419200763474,0.8833463275086926,1.120983039352697,1.04703818482935
0.356706584870012,0.356706584870012,0.1443223863146041,-5.199337582605575,0.1443223863146041,-5.199337582605575,-0.3567065848700119,0.4686158270023288,-0.49720057068155404,-5.199337582605575,0.05971709978532289,-0.0822772694097734,0.2279666965660319,-5.199337582605575,,,-5.199337582605575,0.9141163014144756,0.4458055604006765,-5.199337582605575,0.04110383819511196,-5.199337582605575,0.0,0.2279666965660319,-0.02054757918201544,-0.1651162803620153,0.08227726940977367,0.02054757918201544,0.4458055604006765,0.2069286596021062,-5.199337582605575,0.5385984831585302,0.04110383819511196,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8833463275086926,1.509592089905372,0.33489417272961586,0.1443223863146041,-5.199337582605575,0.4232249463216881,0.7677714973334236,0.5149937648895112,0.7137046409102612,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.29173165634387793,-0.20692865960210594,0.0,0.2069286596021062,0.6874435234498774,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.5867419200763474,-0.20692865960210594,-0.20692865960210594,0.10291203372144445
-0.9784155257200131,-1.1209830393526965,,,,,,,,,,,,,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9141163014144756,-0.79566029928393,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.2016266878828097,-0.3567065848700119,-0.5625072112548224,-0.8533907976634307,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.79566029928393,-0.7404674686415704,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6874435234498772,-0.6616481815067513,-5.199337582605575,-5.199337582605575
-0.8533907976634307,-0.7404674686415704,,,,,,,,,,,,,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.8833463275086928,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.40085811349192296,0.04110383819511196,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.04703818482935,0.33489417272961586,-0.3132399607320272,-1.0470381848293497,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.6528536325170073,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5385984831585302,-0.5867419200763471,-0.5625072112548224,-0.3786900637245905,-5.199337582605575,0.5625072112548224,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.29173165634387793,-0.6616481815067513,-5.199337582605575,-5.199337582605575
-0.9141163014144756,-1.0470381848293497,,,,,,,,,,,,,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5385984831585302,-0.31323996073202737,-0.40085811349192296,-0.4916725879113516,-0.37869006372459074,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3567065848700119,-0.79566029928393,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.356706584870012,-0.20692865960210594,-0.4916725879113516,-0.6874435234498778,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6874435234498772,-0.4686158270023288,-0.40085811349192296,-0.37869006372459074
-0.5385984831585302,-0.6874435234498774,-0.8241821539963763,-5.199337582605575,-0.8241821539963763,-5.199337582605575,-0.6362857917991074,-0.14432238631460395,-0.687443523449877,-5.199337582605575,-0.9141163014144756,0.1651162803620156,-1.1209830393526965,-5.199337582605575,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.8833463275086928,-5.199337582605575,-0.06167748256593907,-0.31323996073202737,-0.2279666965660319,-0.1651162803620153,0.1443223863146041,0.29173165634387793,0.04110383819511196,-5.199337582605575,-5.199337582605575,-0.8533907976634307,-0.5149937648895112,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.0470381848293497,0.1443223863146038,-0.10291203372144417,0.06167748256593907,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5385984831585302,-0.4916725879113516,-0.5625072112548224,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6874435234498772,-0.31323996073202737,-0.20692865960210594,-0.2703574833327526
-0.6362857917991074,-0.8533907976634307,-1.2016266878828097,-5.199337582605575,-1.2016266878828097,-5.199337582605575,-1.391960279962595,-5.199337582605575,-1.2909491476822743,-5.199337582605575,-1.4652337926855223,-5.199337582605575,-1.4451925929070002,-5.199337582605575,,,-5.199337582605575,0.5867419200763471,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9784155257200131,-0.79566029928393,-5.199337582605575,-5.199337582605575,5.19933758270342,-1.0470381848293497,0.79566029928393,-0.3567065848700119,-0.10291203372144431,-5.199337582605575,0.4232249463216881,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4458055604006763,-0.4916725879113516,-5.199337582605575,-5.199337582605575,0.3786900637245909,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
-1.391960279962595,-0.6362857917991074,,,,,,,,,,,,,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
-1.1209830393526965,-0.5867419200763468,,,,,,,,,,,,,,,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4916725879113516,0.356706584870012,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5095920899053836,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.6528536325170073,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.79566029928393,-0.8241821539963763,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.5625072112548224,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6874435234498772,-5.199337582605575,-5.199337582605575,-5.199337582605575
-0.2279666965660319,0.14432238631460326,,,,,,,,,,,,,,,-5.199337582605575,0.44580556040066754,-0.2279666965660319,-5.199337582605575,1.6528536325170073,-5.199337582605575,0.2279666965660319,0.2279666965660319,0.356706584870012,0.4008581134919232,0.2703574833327526,0.02054757918201544,0.04110383819511196,-5.199337582605575,-5.199337582605575,0.4008581134918975,1.04703818482935,-5.199337582605575,-5.199337582605575,5.19933758270342,-0.713704640910261,-0.8241821539963763,-5.199337582605575,-0.40085811349192296,-5.199337582605575,0.4232249463216881,0.06167748256593907,0.5149937648895112,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5385984831585302,-0.5867419200763471,-0.2703574833327526,0.0,0.3786900637245909,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.29173165634387793,0.49167258791135193,0.4008581134919232,0.10291203372144445
