distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,n_ignition_on,n_ignition_off,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,light_mode,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,zero_speed_time,n_zero_speed,n_high_beam,n_low_beam,n_wipers,n_signal_right,n_signal_left,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3
2.192728066909162,1.6749303212556843,-0.4,0.0,-0.45454545454545453,0.0,1.837837837837838,0.4,1.9428571428571428,0.0,0.68,0.4444444444444444,0.7619047619047619,0.0,,,0.0,50.86532996505803,0.2814755954842389,0.0,2.5,0.0,1.25,1.018181818181818,0.8,1.8666666666666667,1.8775510204081634,1.0,0.8695652173913043,1.0,2.3333333333333335,2.383729801701685,0.5128205128205128,2.0,0.0,0.0,0.4444444444444444,0.5977011494252874,1.1972789115646258,1.2246080955527043,0.0,10.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0114942528735633,2.350515463917526,4.0,5.0,5.0,5.0,1.0,0.0,0.5,1.0158730158730158,1.4375,1.4
0.29139965450624283,0.26492592049288544,0.16,0.0,0.18181818181818182,0.0,-0.21621621621621623,0.4,-0.22857142857142856,0.0,0.04,0.0,0.09523809523809523,0.0,,,0.0,4.2135448922890975,0.2789863592013903,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,-0.2,0.08163265306122448,0.0,0.34782608695652173,0.5,0.0,0.4828932659739211,0.0,0.0,0.0,0.0,-0.4074074074074074,2.7126436781609193,0.1360544217687075,0.1459297582500004,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17777777777777778,-0.1839080459770115,0.0,0.2553191489361702,1.0,0.0,0.0,0.0,0.0,0.5,-0.12698412698412698,-0.125,0.0
-0.2091488352521174,-0.3112806219744756,,,,,,,,,,,,,,,0.0,0.0,-0.2709321527704578,0.0,-0.5,0.0,-0.2916666666666667,-0.43636363636363634,-0.3111111111111111,-0.4666666666666667,-0.24489795918367346,-0.25,-0.17391304347826086,0.0,0.0,-0.41140198048679977,-0.5128205128205128,0.0,0.0,0.0,1.7777777777777777,-0.13793103448275862,-0.46258503401360546,-0.620103690819752,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.5517241379310345,-0.3711340206185567,-0.3404255319148936,0.0,0.0,0.0,0.0,0.0,-0.5,-0.31746031746031744,-0.375,-0.4
-0.18065771856070748,-0.26140531025377733,,,,,,,,,,,,,,,0.0,0.0,-0.2709321527704578,0.0,1.0,0.0,-0.2916666666666667,-0.43636363636363634,-0.3111111111111111,-0.4666666666666667,-0.24489795918367346,-0.25,-0.17391304347826086,0.0,0.0,-0.3147627402773137,0.0,0.0,0.0,0.0,1.7037037037037037,0.367816091954023,-0.29931972789115646,-0.7363559439755448,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3111111111111111,-0.45977011494252873,-0.28865979381443296,-0.2553191489361702,0.0,1.0,0.0,0.0,0.0,-0.25,-0.31746031746031744,-0.375,-0.4
-0.19266489264991207,-0.3089335484817368,,,,,,,,,,,,,,,0.0,0.0,-0.2709321527704578,0.0,-0.5,0.0,-0.2222222222222222,-0.21818181818181817,-0.17777777777777778,-0.4,-0.16326530612244897,-0.25,-0.17391304347826086,0.0,0.0,-0.3044960274646401,-0.5128205128205128,0.0,0.0,0.0,0.37037037037037035,-0.04597701149425287,-0.40816326530612246,-0.49465493728282334,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,-0.6896551724137931,-0.3711340206185567,-0.3404255319148936,0.0,0.0,0.0,0.0,0.0,-0.5,-0.25396825396825395,-0.25,-0.3
-0.12496207215635173,-0.252603784656007,-0.32,0.0,-0.36363636363636365,0.0,-0.2972972972972973,0.0,-0.2857142857142857,0.0,-0.52,0.2222222222222222,-0.6190476190476191,0.0,,,0.0,0.0,-0.2709321527704578,0.0,1.0,0.0,-0.027777777777777776,-0.21818181818181817,-0.08888888888888889,-0.2,0.16326530612244897,0.25,0.0,0.0,0.0,-0.40227597153272693,-0.41025641025641024,0.0,0.0,0.0,-0.4444444444444444,0.13793103448275862,-0.21768707482993196,0.09795059779095251,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3111111111111111,-0.41379310344827586,-0.28865979381443296,-0.3404255319148936,0.0,0.0,0.0,0.0,0.0,-0.5,-0.19047619047619047,-0.125,-0.2
-0.1472160094751227,-0.2754877512102098,-0.4,0.0,-0.45454545454545453,0.0,-0.43243243243243246,-0.4,-0.4,0.0,-0.68,-0.4444444444444444,-0.6666666666666666,0.0,,,0.0,0.6456006936378476,-0.2709321527704578,0.0,-0.5,0.0,-0.2916666666666667,-0.43636363636363634,-0.3111111111111111,-0.4666666666666667,-0.24489795918367346,-0.25,-0.17391304347826086,0.0,0.0,-0.4158733484297761,-0.5128205128205128,0.0,0.0,1.0,-0.4444444444444444,0.9655172413793104,-0.32653061224489793,-0.15735119991238566,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,-0.41379310344827586,-0.3711340206185567,-0.3404255319148936,0.5,0.0,0.0,0.0,0.0,-0.75,-0.38095238095238093,-0.375,-0.4
-0.22850461870735475,-0.22854628135543495,,,,,,,,,,,,,,,0.0,0.0,-0.2709321527704578,0.0,-0.5,0.0,-0.2916666666666667,-0.43636363636363634,-0.3111111111111111,-0.4666666666666667,-0.24489795918367346,-0.25,-0.17391304347826086,0.0,0.0,-0.4179577705524063,-0.6153846153846154,0.0,0.0,0.0,-0.48148148148148145,-0.5057471264367817,-0.6258503401360545,-1.7444453941126306,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,-0.6896551724137931,-0.3711340206185567,-0.3404255319148936,0.0,0.0,0.0,0.0,0.0,-0.75,-0.38095238095238093,-0.375,-0.4
-0.2245966861290244,-0.21915798738447997,,,,,,,,,,,,,,,0.0,0.0,-0.2709321527704578,0.0,-0.5,0.0,-0.2916666666666667,-0.43636363636363634,-0.3111111111111111,-0.4666666666666667,-0.24489795918367346,-0.25,-0.17391304347826086,0.0,0.0,-0.33594636793432664,0.10256410256410256,0.0,0.0,0.0,-0.48148148148148145,-0.5057471264367817,-0.6258503401360545,-1.4514905190246175,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4,-0.5977011494252874,-0.3711340206185567,-0.3404255319148936,0.0,1.0,0.0,0.0,0.0,-0.5,-0.38095238095238093,-0.375,-0.4
-0.06719031296409475,0.059556989878245564,,,,,,,,,,,,,,,0.0,0.1733433423593825,-0.010321816899238641,0.0,5.0,0.0,0.18055555555555555,0.07272727272727272,0.26666666666666666,0.3333333333333333,0.24489795918367346,0.0,0.0,0.0,0.0,0.10608948621096224,0.717948717948718,0.0,0.0,1.0,-0.37037037037037035,-0.3218390804597701,-0.6258503401360545,-0.3203274585549385,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3111111111111111,-0.45977011494252873,-0.16494845360824742,0.0,0.5,0.0,0.0,0.0,0.0,-0.25,0.25396825396825395,0.375,0.0
